City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Tuktoyaktuk,CA,69.4541,-133.0374,39.2,87,100,13.8,overcast clouds
345,Coquimbo,CL,-29.9533,-71.3436,55.13,76,20,6.91,few clouds
346,Georgetown,MY,5.4112,100.3354,76.98,94,40,5.01,scattered clouds
347,Broken Hill,AU,-31.95,141.4333,42.84,89,0,7.76,clear sky
348,Poum,NC,-20.2333,164.0167,75.6,80,100,14.36,overcast clouds
349,Sanok,PL,49.5557,22.2056,66.06,100,7,5.35,clear sky
350,Jiazi,CN,22.8779,116.067,78.64,91,98,3.96,overcast clouds
351,College,US,64.8569,-147.8028,62.47,62,75,3.44,broken clouds
352,Miri,MY,4.4148,114.0089,78.94,89,40,2.3,thunderstorm
353,Wufeng,CN,27.45,104.8333,57.87,99,100,2.13,overcast clouds
354,Manga,BF,11.6636,-1.0731,92.64,37,86,12.91,overcast clouds
355,Faanui,PF,-16.4833,-151.75,79.9,77,55,18.37,moderate rain
356,Navahrudak,BY,53.6,25.8333,58.05,92,0,6.17,clear sky
357,Severo-Kurilsk,RU,50.6789,156.125,43.45,87,81,11.23,broken clouds
358,Bafq,IR,31.6128,55.4107,86.94,14,0,10.6,clear sky
359,Navalgund,IN,15.5667,75.3667,74.48,78,100,12.01,overcast clouds
360,Sarangani,PH,5.4033,125.4636,83.79,71,94,11.25,overcast clouds
361,Kingaroy,AU,-26.5333,151.8333,44.04,75,6,10.83,clear sky
362,Itaperucu,BR,-25.22,-49.3478,54.81,52,100,3.27,overcast clouds
363,Pacasmayo,PE,-7.4006,-79.5714,68.97,72,36,15.01,scattered clouds
364,Goianesia,BR,-15.3175,-49.1175,86.04,28,100,4.81,overcast clouds
365,Tazovskiy,RU,67.4667,78.7,58.55,64,100,11.43,overcast clouds
366,Colonia,DE,50.9333,6.95,75.43,59,75,6.91,broken clouds
367,Mnogovershinnyy,RU,53.9353,139.9242,47.71,71,25,3.58,scattered clouds
368,Mandalgovi,MN,45.7625,106.2708,50.31,76,100,20.78,overcast clouds
369,Ridgecrest,US,35.6225,-117.6709,105.03,11,0,15.01,clear sky
370,Farah,AF,32.5,62.5,84.0,22,0,4.83,clear sky
371,Venado Tuerto,AR,-33.7456,-61.9688,58.77,24,0,6.51,clear sky
372,Ampanihy,MG,-24.7,44.75,65.97,86,1,11.95,clear sky
373,Olafsvik,IS,64.8945,-23.7142,46.72,81,100,6.98,overcast clouds
374,Pacific Grove,US,36.6177,-121.9166,85.55,69,0,7.0,clear sky
375,Cayenne,GF,4.9333,-52.3333,86.04,24,0,11.5,clear sky
376,Basco,PH,20.4487,121.9702,84.11,74,100,3.87,overcast clouds
377,Oyem,GA,1.5995,11.5793,73.27,78,88,1.03,overcast clouds
378,Salinopolis,BR,-0.6136,-47.3561,82.35,75,15,10.38,few clouds
379,Banepa,NP,27.6298,85.5214,70.12,88,20,4.61,few clouds
380,Nalut,LY,30.3333,10.85,81.95,23,0,13.87,clear sky
381,Oga,IT,46.4631,10.347,65.08,60,0,5.5,clear sky
382,Krasnogvardeyskoye,RU,45.8456,41.5186,75.43,39,68,8.3,broken clouds
383,Ailigandi,PA,9.2333,-78.0167,80.55,83,100,6.76,overcast clouds
384,Boo,SE,59.3333,18.2833,67.68,52,18,10.36,few clouds
385,Krzeszowice,PL,50.1425,19.6322,67.95,52,20,5.75,few clouds
386,Obuasi,GH,6.206,-1.6619,71.71,99,90,3.67,moderate rain
387,Neepawa,CA,50.2289,-99.4664,73.8,60,69,4.23,broken clouds
388,Dorado,PR,18.4588,-66.2677,84.09,79,75,12.66,broken clouds
389,Iwanai,JP,42.9744,140.5089,53.65,88,87,1.83,overcast clouds
390,Lebu,CL,-37.6167,-73.65,55.31,68,100,4.81,overcast clouds
391,Baijiantan,CN,45.6333,85.1833,86.54,22,35,6.04,scattered clouds
392,Tumarbong,PH,10.3766,119.4579,79.81,82,62,4.27,broken clouds
393,Fomboni,KM,-12.28,43.7425,79.52,70,0,18.19,clear sky
394,Anastacio,BR,-20.4836,-55.8069,71.83,26,100,8.37,overcast clouds
395,Roald,NO,62.5833,6.1333,61.16,72,75,9.22,broken clouds
396,Aykhal,RU,66.0,111.5,44.11,81,100,8.05,overcast clouds
397,Puerto Colombia,CO,10.9878,-74.9547,87.89,72,100,6.98,overcast clouds
398,Camopi,GF,3.1655,-52.3158,80.46,90,51,1.97,broken clouds
399,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,39.79,100,40,4.47,mist
400,Airai,TL,-8.9266,125.4092,56.23,87,99,3.74,overcast clouds
401,Nargana,PA,9.4428,-78.5906,80.96,78,100,3.13,overcast clouds
402,Marawi,PH,7.9986,124.2928,68.4,93,100,3.11,overcast clouds
403,Agalatovo,RU,60.2195,30.2739,65.34,78,0,4.07,clear sky
404,Picayune,US,30.5255,-89.6795,90.86,69,61,6.4,broken clouds
405,Holland,US,42.7875,-86.1089,74.55,64,0,14.97,clear sky
406,Dubovka,RU,49.0583,44.829,77.95,60,81,6.4,broken clouds
407,Pangnirtung,CA,66.1451,-65.7125,37.4,87,100,10.36,overcast clouds
408,Biograd Na Moru,HR,43.9433,15.4519,77.7,60,0,11.21,clear sky
409,Minot,US,48.2325,-101.2963,74.8,68,0,4.61,clear sky
410,Gazimurskiy Zavod,RU,51.5461,118.3266,51.85,95,100,3.11,overcast clouds
411,Sulangan,PH,11.1373,123.7228,82.8,72,100,5.44,overcast clouds
412,Moose Factory,CA,51.2585,-80.6094,57.2,77,100,10.36,overcast clouds
413,Rwamagana,RW,-1.9487,30.4347,71.04,79,100,0.81,overcast clouds
414,Aswan,EG,24.0934,32.907,101.5,11,0,3.44,clear sky
415,Phan Thiet,VN,10.9333,108.1,78.22,91,96,2.86,overcast clouds
416,Dali,CN,25.7,100.1833,61.7,93,100,4.54,overcast clouds
417,Ust-Tsilma,RU,65.441,52.1498,45.52,61,94,6.62,overcast clouds
418,Comodoro Rivadavia,AR,-45.8667,-67.5,66.06,15,0,8.05,clear sky
419,Grants Pass,US,42.439,-123.3284,74.71,79,100,6.91,haze
420,Nishihara,JP,26.1842,127.7558,76.28,92,100,8.05,overcast clouds
421,Urusha,RU,54.05,122.9,52.39,61,0,1.3,clear sky
422,Chicama,PE,-7.8447,-79.1469,61.34,60,19,10.98,few clouds
423,Talnakh,RU,69.4865,88.3972,54.21,51,98,7.52,overcast clouds
424,Aljezur,PT,37.3191,-8.8033,74.46,65,50,4.34,scattered clouds
425,Aracati,BR,-4.5617,-37.7697,82.65,66,69,8.21,broken clouds
426,Sun Valley,US,39.5963,-119.776,88.3,22,40,16.11,scattered clouds
427,Carira,BR,-10.3608,-37.7011,75.65,85,83,8.59,broken clouds
428,Lobito,AO,-12.3481,13.5456,73.49,74,0,3.33,clear sky
429,Ta Khmau,KH,11.4833,104.95,82.45,83,40,2.3,scattered clouds
430,Meulaboh,ID,4.1363,96.1285,76.57,87,100,2.59,light rain
431,Zhuanghe,CN,39.7008,122.9911,63.05,79,100,1.61,overcast clouds
432,Ashland,US,40.8167,-82.2665,77.04,55,100,9.1,overcast clouds
433,Bansko,BG,41.8383,23.4885,57.33,97,86,4.65,overcast clouds
434,Saint-Denis,FR,48.9167,2.3333,77.56,48,0,6.91,clear sky
435,Ambanja,MG,-13.6833,48.45,70.92,88,47,3.22,light rain
436,Salalah,OM,17.0151,54.0924,87.89,79,75,8.05,broken clouds
437,Batsfjord,NO,70.6345,29.7185,58.78,47,20,6.91,few clouds
438,Laytown,IE,53.6819,-6.2392,61.0,78,10,17.78,clear sky
439,Turukhansk,RU,65.8167,87.9833,63.28,38,100,15.08,overcast clouds
440,Touros,BR,-5.1989,-35.4608,82.31,70,65,7.81,broken clouds
441,Prince Rupert,CA,54.3161,-130.3201,51.89,80,100,26.46,overcast clouds
442,Labuhan,ID,-6.8844,112.2051,79.77,84,93,4.88,overcast clouds
443,Isiolo,KE,0.3546,37.5822,69.73,68,91,15.75,overcast clouds
444,Magdalena,PH,14.1999,121.429,81.36,93,99,0.98,overcast clouds
445,Mandera,KE,3.9366,41.867,85.86,47,75,23.51,broken clouds
446,Balkanabat,TM,39.5108,54.3671,81.3,33,51,7.45,broken clouds
447,Feijo,BR,-8.1642,-70.3536,73.71,68,100,4.76,overcast clouds
448,Rabupura,IN,28.25,77.6,97.38,12,69,7.29,broken clouds
449,Oranjestad,AW,12.524,-70.027,87.75,66,40,20.71,scattered clouds
450,Kurilsk,RU,45.2333,147.8833,43.39,95,74,11.61,broken clouds
451,Te Anau,NZ,-45.4167,167.7167,39.06,97,100,5.93,overcast clouds
452,Nguruka,TZ,-5.1092,31.0419,72.32,51,68,2.15,broken clouds
453,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.69,86,100,10.31,overcast clouds
454,Lima,PE,-12.0432,-77.0282,61.05,77,100,10.36,overcast clouds
455,Agadez,NE,19.75,10.25,95.88,16,88,5.35,overcast clouds
456,Twentynine Palms,US,34.1356,-116.0542,105.06,12,0,1.01,clear sky
457,Dolores Hidalgo,MX,21.1561,-100.9308,83.79,19,3,9.31,clear sky
458,Tahta,EG,26.7693,31.5021,99.09,12,0,8.37,clear sky
459,Kushima,JP,31.4583,131.2333,65.43,92,89,4.79,overcast clouds
460,Orlik,RU,52.5178,99.825,51.46,54,3,0.78,clear sky
461,Ilebo,CD,-4.3167,20.5833,76.03,48,0,0.85,clear sky
462,Porto Velho,BR,-8.7619,-63.9039,73.45,78,75,8.05,broken clouds
463,Hanyang,CN,32.1371,105.5126,64.99,94,100,2.91,moderate rain
464,Itaberai,BR,-16.0203,-49.8103,82.6,35,100,5.1,overcast clouds
465,Chitral,PK,35.8462,71.7858,73.06,45,17,1.19,few clouds
466,Kalmunai,LK,7.4167,81.8167,81.86,73,100,1.45,overcast clouds
467,Nanortalik,GL,60.1432,-45.2371,46.33,68,100,14.72,light rain
468,Natal,BR,-5.795,-35.2094,86.65,74,40,10.36,scattered clouds
469,Lhokseumawe,ID,5.1801,97.1507,78.64,83,100,4.14,moderate rain
470,Luganville,VU,-15.5333,167.1667,76.59,87,36,2.73,light rain
471,Jizan,SA,17.3333,42.6667,90.54,60,0,1.57,clear sky
472,Fort Nelson,CA,58.8053,-122.7002,63.99,59,75,0.0,broken clouds
473,Piedras Negras,MX,28.7,-100.5167,100.27,49,0,6.91,clear sky
474,Sembakung,ID,3.8167,117.25,72.52,99,63,1.86,broken clouds
475,Muroto,JP,33.2833,134.15,69.51,75,100,3.22,light rain
476,Zholymbet,KZ,51.7433,71.7122,60.39,61,0,9.13,clear sky
477,Dicabisagan,PH,17.0818,122.4157,79.34,86,94,2.35,overcast clouds
478,Jipijapa,EC,-1.3333,-80.5833,74.7,59,57,5.06,broken clouds
479,Anton Lizardo,MX,19.05,-95.9833,90.21,65,0,8.05,clear sky
480,Nanakuli,US,21.3906,-158.1547,81.45,62,0,5.75,clear sky
481,Port Hedland,AU,-20.3167,118.5667,68.05,88,100,5.75,overcast clouds
482,Kajaani,FI,64.2273,27.7285,62.65,77,100,8.05,overcast clouds
483,Hamilton,US,39.1834,-84.5333,78.26,66,40,8.05,scattered clouds
484,Tshela,CD,-4.9833,12.9333,71.24,92,2,1.28,clear sky
485,Izhma,RU,65.0083,53.9113,45.39,53,100,10.11,overcast clouds
486,Awbari,LY,26.5921,12.7805,90.37,19,0,12.19,clear sky
487,Altamira,BR,-3.2033,-52.2064,80.19,75,100,3.22,overcast clouds
488,Narasannapeta,IN,18.4167,84.05,81.05,73,82,5.26,broken clouds
489,Brooks,CA,50.5834,-111.8851,73.38,34,6,4.61,clear sky
490,Kikwit,CD,-5.041,18.8162,75.29,43,0,1.41,clear sky
491,Erie,US,42.7667,-78.6664,75.99,52,26,5.01,scattered clouds
492,Metro,ID,-5.1131,105.3067,74.21,93,100,5.17,overcast clouds
493,Srednebelaya,RU,50.6594,128.0106,57.58,80,0,6.49,clear sky
494,Rio Grande,BR,-32.035,-52.0986,57.31,58,11,19.57,few clouds
495,Qaqortoq,GL,60.7167,-46.0333,46.62,59,100,1.41,overcast clouds
496,Nesna,NO,66.1967,13.0213,55.67,87,48,2.19,scattered clouds
497,Komsomolskiy,UZ,40.4272,71.7189,77.72,44,24,0.0,few clouds
498,Sabak,MY,3.7675,100.9875,73.45,97,100,5.37,overcast clouds
499,Grand Gaube,MU,-20.0064,57.6608,73.8,78,99,7.0,light rain
500,Merauke,ID,-8.4667,140.3333,76.3,92,99,12.57,overcast clouds
501,Hit,IQ,33.6416,42.8251,91.26,14,0,9.37,clear sky
502,Wakkanai,JP,45.4094,141.6739,50.22,95,100,3.06,overcast clouds
503,Havoysund,NO,70.9963,24.6622,48.43,81,100,12.75,light rain
504,Codrington,AU,-38.2667,141.9667,52.25,75,100,18.57,overcast clouds
505,Zaranj,AF,30.9667,61.8833,93.16,18,0,22.93,clear sky
506,Liberal,US,37.0431,-100.921,94.24,43,0,5.75,clear sky
507,Mayumba,GA,-3.432,10.6554,76.39,85,0,6.35,clear sky
508,Donauworth,DE,48.7,10.8,74.95,72,0,2.08,clear sky
509,Roma,US,43.2128,-75.4557,75.81,45,75,3.44,broken clouds
510,Port Hardy,CA,50.6996,-127.4199,57.38,77,75,6.91,broken clouds
511,Ouallam,NE,14.3188,2.0866,91.58,38,83,4.54,light rain
512,Moerai,PF,-22.4333,-151.3333,74.59,64,86,18.7,overcast clouds
513,Lincoln,US,40.8,-96.667,89.01,56,75,6.91,broken clouds
514,Anadyr,RU,64.75,177.4833,43.3,65,0,15.66,clear sky
515,Ust-Nera,RU,64.5667,143.2,49.98,52,17,5.1,few clouds
516,Brae,GB,60.3964,-1.353,53.15,91,100,29.75,overcast clouds
517,Kota Belud,MY,6.351,116.4305,76.35,87,7,4.18,clear sky
518,Hovd,MN,48.0056,91.6419,62.87,45,49,6.73,scattered clouds
519,Pskov,RU,57.8136,28.3496,64.31,77,0,0.0,clear sky
520,Kita,ML,13.0349,-9.4895,97.29,21,100,3.31,overcast clouds
521,Camana,PE,-16.6228,-72.7111,66.27,71,1,9.26,clear sky
522,Sangmelima,CM,2.9333,11.9833,70.92,78,33,1.48,scattered clouds
523,Ixtapa,MX,20.7,-105.2,93.29,50,20,7.72,few clouds
524,Deputatskiy,RU,69.3,139.9,50.9,66,4,3.38,clear sky
525,Bandundu,CD,-3.3167,17.3667,80.53,39,0,1.23,clear sky
526,Weiz,AT,47.2167,15.6167,71.26,73,0,5.44,clear sky
527,Key West,US,24.5557,-81.7826,91.4,65,20,9.22,few clouds
528,Kantunilkin,MX,21.0917,-87.45,96.13,32,1,6.96,clear sky
529,Nueva Guinea,NI,11.6876,-84.4562,78.93,82,75,13.62,broken clouds
530,Akdepe,TM,42.0551,59.3788,75.29,37,71,8.16,broken clouds
531,Zhangye,CN,38.9342,100.4517,66.99,16,99,3.18,overcast clouds
532,Guantanamo,CU,20.1444,-75.2092,86.47,48,84,10.11,broken clouds
533,Nicolas Bravo,MX,18.45,-88.9167,89.87,47,41,6.82,scattered clouds
534,Samarai,PG,-10.6167,150.6667,79.99,80,91,8.34,overcast clouds
535,Smithers,CA,54.7804,-127.1743,57.52,47,75,9.22,broken clouds
536,Mangaluru,IN,12.8667,74.8833,74.26,88,100,3.44,light intensity drizzle
537,Margate,GB,51.3813,1.3862,66.69,61,36,4.0,scattered clouds
538,Tessalit,ML,20.1986,1.0114,91.58,23,89,13.91,light rain
539,Mega,ET,4.05,38.3,63.05,59,32,7.52,scattered clouds
540,Aquiles Serdan,MX,17.7833,-92.2833,91.09,51,0,4.25,clear sky
541,Padang,ID,-0.9492,100.3543,71.65,97,100,2.08,moderate rain
542,Hockenheim,DE,49.3228,8.5458,72.59,57,20,1.28,few clouds
543,Honiara,SB,-9.4333,159.95,75.11,82,5,4.36,clear sky
544,Sola,VU,-13.8833,167.55,80.64,75,69,7.7,broken clouds
545,Bagotville,AU,-28.9833,153.4167,45.82,78,0,10.07,clear sky
546,General Roca,AR,-39.0333,-67.5833,64.62,21,100,7.02,overcast clouds
547,Sena Madureira,BR,-9.0656,-68.6569,75.47,60,100,5.5,overcast clouds
548,Miles City,US,46.4083,-105.8406,74.37,56,0,6.91,clear sky
549,Grootfontein,NA,-19.5667,18.1167,58.57,47,0,3.44,clear sky
550,Acajutla,SV,13.5928,-89.8275,83.88,72,100,5.19,overcast clouds
551,Axim,GH,4.8699,-2.2405,78.39,76,100,9.01,overcast clouds
552,Bousso,TD,10.4795,16.7117,87.35,43,18,3.6,few clouds
553,Klaksvik,FO,62.2266,-6.589,54.52,94,64,10.71,broken clouds
554,Cuza Voda,RO,44.2667,27.2667,69.01,87,100,5.73,overcast clouds
555,Coihaique,CL,-45.5752,-72.0662,38.01,80,0,3.44,clear sky
556,Sudak,UA,44.85,34.9667,70.74,78,100,6.46,overcast clouds
557,Sorong,ID,-0.8833,131.25,81.01,77,35,9.86,scattered clouds
558,Farakka,IN,24.8167,87.9,88.25,69,31,14.18,scattered clouds
559,Chiclana,AR,-35.7346,-61.7503,61.11,23,5,7.45,clear sky
560,Nemuro,JP,43.3236,145.575,48.34,99,100,10.13,overcast clouds
561,Surab,PK,28.4914,66.2585,77.56,41,89,5.73,overcast clouds
562,Marienburg,PL,54.0359,19.0266,67.57,79,62,4.59,broken clouds
563,Nome,US,64.5011,-165.4064,46.17,49,0,8.05,clear sky
564,Clarence Town,AU,-32.5833,151.7833,50.95,63,0,14.92,clear sky
565,Yerbogachen,RU,61.2767,108.0108,44.38,67,19,0.83,few clouds
566,Miramar,US,25.9873,-80.2323,88.99,72,0,9.22,clear sky
567,Kuryk,KZ,43.2,51.65,73.47,47,69,8.9,broken clouds
568,Mount Isa,AU,-20.7333,139.5,51.57,46,57,11.5,broken clouds
569,Paragominas,BR,-2.9667,-47.4833,79.79,93,100,2.91,overcast clouds
570,Tame,CO,6.461,-71.73,86.68,57,88,5.5,light rain
571,Oktyabrskoye,RU,43.0645,44.7417,60.94,63,10,11.18,clear sky
572,Abu Dhabi,AE,24.4667,54.3667,89.71,54,0,11.5,clear sky
573,Clyde River,CA,70.4692,-68.5914,34.03,86,100,14.97,overcast clouds
574,Cobija,BO,-11.0267,-68.7692,77.18,57,100,11.5,overcast clouds
575,Paraopeba,BR,-19.2757,-44.4033,80.17,42,100,8.43,overcast clouds
576,Bay Roberts,CA,47.5999,-53.2648,73.15,61,95,15.19,overcast clouds
577,Butembo,CD,0.15,29.2833,58.33,91,17,3.44,few clouds
578,Ambilobe,MG,-13.2,49.05,69.6,81,45,4.7,scattered clouds
579,Semey,KZ,50.4111,80.2275,72.1,47,82,9.48,broken clouds
580,Nombre De Dios,MX,23.85,-104.2333,88.36,22,4,4.23,clear sky
581,Beringovskiy,RU,63.05,179.3167,39.29,77,95,8.16,overcast clouds
582,Shimoda,JP,34.6667,138.95,63.1,90,100,23.11,light rain
583,Kamaishi,JP,39.2667,141.8833,60.1,98,100,4.54,moderate rain
584,Florianopolis,BR,-27.6146,-48.5012,62.69,48,0,3.44,clear sky
585,Natalinsk,RU,56.4739,57.8698,50.79,95,75,12.17,broken clouds
586,Wajima,JP,37.4,136.9,61.5,83,34,15.48,scattered clouds
587,Kathu,TH,7.9178,98.3332,83.75,83,100,8.72,overcast clouds
588,San Juan,AR,-31.5375,-68.5364,66.43,26,0,4.68,clear sky
589,Sakakah,SA,29.9697,40.2064,96.37,10,0,12.1,clear sky
590,Namatanai,PG,-3.6667,152.4333,78.31,80,3,6.91,clear sky
591,San Quintin,MX,30.4833,-115.95,73.78,64,7,12.8,clear sky
592,Novyy Urengoy,RU,66.0833,76.6333,59.13,94,100,10.45,overcast clouds
593,Vikhorevka,RU,56.1201,101.1636,58.59,54,47,1.41,scattered clouds
594,Loreto,MX,22.2667,-101.9667,82.26,24,0,7.85,clear sky
595,Malanje,AO,-9.5402,16.341,62.62,40,0,3.62,clear sky
596,Carutapera,BR,-1.195,-46.02,81.16,79,97,8.12,overcast clouds
597,Sozimskiy,RU,59.7418,52.2482,40.93,87,100,10.83,overcast clouds
598,Altus,US,34.6381,-99.334,101.52,34,0,10.36,clear sky
599,Hirara,JP,24.8,125.2833,79.02,86,100,5.86,overcast clouds
600,Bacolod,PH,10.6667,122.95,78.66,84,100,1.39,overcast clouds
601,Santa Fe,AR,-31.6333,-60.7,65.95,25,0,3.0,clear sky
602,Porto Santo,PT,33.072,-16.3415,68.38,77,40,13.8,scattered clouds
603,Gilgit,PK,35.9221,74.3087,71.53,54,100,1.88,overcast clouds
604,Ouagadougou,BF,12.3642,-1.5383,95.95,28,56,12.33,broken clouds
605,Mpika,ZM,-11.8343,31.4529,52.25,76,3,3.62,clear sky
606,Ushtobe,KZ,45.2514,77.9838,68.59,62,28,7.54,scattered clouds
607,Vestmanna,FO,62.1564,-7.1664,50.92,93,100,12.66,overcast clouds
608,Itarema,BR,-2.9248,-39.9167,81.57,77,10,9.84,clear sky
609,Terre Haute,US,39.4667,-87.4139,79.97,68,100,5.75,overcast clouds
610,Moron,AR,-34.6534,-58.6198,60.03,34,4,7.56,clear sky
611,Awjilah,LY,29.1081,21.2869,80.33,45,0,17.05,clear sky
612,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,88,20,14.97,few clouds
613,Changji,CN,44.0167,87.3167,83.19,21,0,2.24,clear sky
614,Clinton,US,42.587,-82.9199,79.41,55,75,11.5,broken clouds
615,Oktyabrskiy,RU,54.4815,53.471,54.34,93,99,6.98,overcast clouds
616,Vallenar,CL,-28.5708,-70.7581,73.98,28,0,4.92,clear sky
617,Athabasca,CA,54.7169,-113.2854,72.01,42,88,3.38,overcast clouds
618,Havre-Saint-Pierre,CA,50.2334,-63.5986,57.56,77,75,28.77,broken clouds
619,Santa Cruz,BO,-17.8,-63.1667,71.06,40,75,23.02,broken clouds
620,Brainerd,US,46.358,-94.2008,74.98,64,40,9.22,scattered clouds
621,Manyana,BW,-23.4,21.7167,54.1,40,0,7.87,clear sky
622,Champerico,GT,14.3,-91.9167,86.54,69,100,6.2,overcast clouds
623,Bukoba,TZ,-1.3317,31.8122,68.05,78,29,3.83,scattered clouds
624,Kudahuvadhoo,MV,2.6708,72.8944,82.94,74,100,9.42,overcast clouds
625,Berlevag,NO,70.8578,29.0864,58.8,93,100,13.8,light rain
626,Jeremoabo,BR,-10.075,-38.4808,78.12,75,28,7.25,light rain
627,Dongsheng,CN,39.8161,109.9776,58.48,22,50,9.66,scattered clouds
628,Viesite,LV,56.3475,25.5551,59.43,94,20,4.12,few clouds
629,Atar,MR,20.5169,-13.0499,109.45,17,19,6.91,dust
630,Narsaq,GL,60.9167,-46.05,51.03,55,100,2.39,overcast clouds
631,Eravur,LK,7.7733,81.6095,81.34,71,100,4.45,overcast clouds
632,Frontera Comalapa,MX,15.65,-92.1333,84.67,59,20,3.94,few clouds
633,Las Varas,MX,21.1667,-105.1667,86.72,66,21,9.24,few clouds
634,Pietermaritzburg,ZA,-29.6168,30.3928,54.68,61,0,4.29,clear sky
635,Coxim,BR,-18.5067,-54.76,75.97,45,99,5.39,overcast clouds
636,Ovalle,CL,-30.5983,-71.2003,71.56,34,0,3.13,clear sky
637,Sainte-Suzanne,RE,-20.9061,55.6089,69.98,73,75,11.5,broken clouds
638,Shaunavon,CA,49.6501,-108.4181,69.58,47,100,9.17,overcast clouds
639,Dahra,DZ,36.2546,0.8519,87.19,41,0,8.03,clear sky
640,Maceio,BR,-9.6658,-35.7353,76.44,88,75,4.61,broken clouds
641,Markova,UA,48.6758,24.4138,60.55,98,100,4.25,moderate rain
642,Woodward,US,36.4337,-99.3904,97.97,36,0,9.22,clear sky
643,Progreso,MX,21.2833,-89.6667,95.11,53,0,12.88,clear sky
644,San Juan Bautista,PE,-14.0108,-75.7358,81.16,30,0,6.8,clear sky
645,Ponta Delgada,PT,37.7333,-25.6667,68.5,82,75,11.5,broken clouds
646,Centralia,US,46.7162,-122.9543,65.34,70,100,5.75,haze
647,Sept-Iles,CA,50.2001,-66.3821,64.06,83,75,14.97,broken clouds
648,Zonguldak,TR,41.25,31.8333,58.51,94,100,5.28,overcast clouds
649,Asahikawa,JP,43.7678,142.3703,52.61,98,99,1.77,overcast clouds
650,Tezu,IN,27.9167,96.1667,74.39,98,100,2.91,overcast clouds
651,Verkhoyansk,RU,67.5447,133.385,57.78,46,77,0.92,broken clouds
652,Guadalupe,MX,25.6833,-100.25,98.4,27,7,7.78,clear sky
653,Antofagasta,CL,-23.65,-70.4,60.08,71,12,6.67,few clouds
654,Bumbuna,SL,9.05,-11.7333,76.17,92,48,3.42,scattered clouds
655,Najran,SA,17.4924,44.1277,86.65,12,12,1.88,few clouds
656,Eyl,SO,7.9803,49.8164,79.2,78,100,26.08,overcast clouds
657,Storforshei,NO,66.4043,14.5233,53.38,81,100,6.91,overcast clouds
658,Husavik,IS,66.0449,-17.3389,43.77,98,100,7.81,overcast clouds
659,Kungurtug,RU,50.5994,97.5228,48.52,51,0,1.7,clear sky
660,Port Hawkesbury,CA,45.6169,-61.3485,77.88,43,20,12.66,few clouds
661,Ahipara,NZ,-35.1667,173.1667,58.73,88,100,19.1,overcast clouds
662,Blagoyevo,RU,63.3667,47.9167,46.18,61,48,5.97,scattered clouds
663,Puerto Gaitan,CO,4.3133,-72.0816,73.94,93,100,6.78,light rain
664,Vila Franca Do Campo,PT,37.7167,-25.4333,68.2,93,100,7.65,moderate rain
665,Agen,FR,44.2,0.6333,82.49,42,100,4.61,overcast clouds
666,Kunming,CN,25.0389,102.7183,62.53,100,100,11.18,overcast clouds
667,Goderich,CA,43.7501,-81.7165,70.12,60,50,9.22,scattered clouds
668,Tilichiki,RU,60.4667,166.1,40.6,82,100,3.29,overcast clouds
669,Amahai,ID,-3.3333,128.9167,77.76,85,76,3.36,broken clouds
670,Sambava,MG,-14.2667,50.1667,71.33,83,93,13.82,overcast clouds
671,Belyy Yar,RU,53.6039,91.3903,60.69,65,0,2.24,clear sky
672,Sicuani,PE,-14.2694,-71.2261,56.71,22,0,5.14,clear sky
673,Killybegs,IE,54.6333,-8.45,55.11,86,41,20.83,scattered clouds
674,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.41,80,11,4.94,few clouds
675,Khasan,RU,42.4308,130.6434,52.63,94,80,2.24,broken clouds
676,Kupang,ID,-10.1667,123.5833,76.19,74,100,13.62,overcast clouds
677,Rujewa,TZ,-8.7,34.3833,66.06,62,63,10.31,broken clouds
678,Kavaratti,IN,10.5669,72.642,83.37,78,99,17.4,overcast clouds
679,Amapa,BR,1.0,-52.0,78.28,85,84,2.19,broken clouds
680,Hinton,CA,53.4001,-117.5857,63.5,40,72,6.91,broken clouds
681,Olovyannaya,RU,50.95,115.5667,58.26,87,100,6.53,overcast clouds
682,Pailon,BO,-17.65,-62.75,72.5,33,100,11.39,overcast clouds
683,Benguela,AO,-12.5763,13.4055,72.84,70,0,1.57,clear sky
684,Ketchikan,US,55.3422,-131.6461,49.44,91,100,6.2,moderate rain
685,Nicoya,CR,10.1483,-85.452,84.47,72,96,0.94,overcast clouds
686,Lossiemouth,GB,57.7214,-3.2834,58.91,67,100,20.71,overcast clouds
687,Gallup,US,35.5281,-108.7426,87.03,15,100,4.0,overcast clouds
688,Sri Aman,MY,1.2376,111.4621,77.09,94,95,0.0,light rain
689,Mwinilunga,ZM,-11.7358,24.4293,54.91,62,1,4.32,clear sky
690,Odweyne,SO,9.4092,45.064,78.57,45,100,17.02,overcast clouds
691,Oistins,BB,13.0667,-59.5333,86.09,66,20,24.16,few clouds
692,Hakui,JP,36.8833,136.7833,65.23,91,85,8.14,overcast clouds
693,Parrita,CR,9.5201,-84.3225,83.41,75,91,7.96,overcast clouds
694,Longyan,CN,25.1072,117.0225,72.72,99,100,2.89,light rain
